Book-Rating,ISBN,User-ID
10.0,0753806738,10965
7.0,8466301569,118096
3.0,0767905180,30716
5.0,0375704515,62680
6.0,0345322894,269728
9.0,0671021001,124079
8.0,0060926317,19031
7.0,0971880107,222683
8.0,0380727501,173679
8.0,0941434958,156150
10.0,0192801449,149907
6.0,0156012022,178667
8.0,0582488354,23902
10.0,0345391373,11687
5.0,3453119525,107951
7.0,059033123X,134408
7.0,0698119509,2033
10.0,0064401871,263107
8.0,1572702087,23902
9.0,0399148779,130474
8.0,0688093043,16795
6.0,0316769487,17183
8.0,0553295608,109367
8.0,3423705426,164517
10.0,0385509510,204864
7.0,0140168125,8856
9.0,0919574432,45899
7.0,0441004997,2033
8.0,2020086964,31464
10.0,087605498X,126604
6.0,0385482388,237748
10.0,3453062647,19611
9.0,0446608955,259439
8.0,0345468694,36693
10.0,0385313543,31315
9.0,0316666343,126671
8.0,8484600947,149647
10.0,0517182661,97754
10.0,0671793489,243294
9.0,0743518292,39773
4.0,0446516538,254160
5.0,0070657599,189835
8.0,8817106259,18294
7.0,0425169960,13850
10.0,038077013X,37208
9.0,0812517725,2799
5.0,0679741267,189835
10.0,0813431158,76499
6.0,1573241296,203531
9.0,0451458028,238566
8.0,0452282152,109135
5.0,0020545509,67515
10.0,0439253233,238889
9.0,078625050X,98391
2.0,0061076163,248718
6.0,039595777X,160745
3.0,0345383826,7210
8.0,0671653741,189139
10.0,0375704035,248718
7.0,0553211404,138543
10.0,0671039741,241980
5.0,0373031955,107784
9.0,0307118932,24194
5.0,0679744398,124813
7.0,0836217179,52917
7.0,351837401X,11676
9.0,1561565954,95261
8.0,0786906987,76223
7.0,0465006493,224349
8.0,1567921051,246558
8.0,0671682288,262998
8.0,8408040235,78766
7.0,0140328882,156534
7.0,0679412956,271448
7.0,0804105820,267621
8.0,0805049207,142524
5.0,8423970787,77099
5.0,0670030864,75819
8.0,038072362X,97754
8.0,0671755064,71102
7.0,1558743669,206074
7.0,0440206154,167494
10.0,0965314588,176005
10.0,0805022848,52044
8.0,0517703920,94900
7.0,034539657X,232493
10.0,0345346904,234828
4.0,0345442121,59524
7.0,207042314X,69808
9.0,0671024205,126292
8.0,0679784063,189973
10.0,0671822209,16699
10.0,1572702516,179423
9.0,0226469360,224146
8.0,0374520216,113435
8.0,0140255788,132801
10.0,0395299179,245963
9.0,0393319296,137816
7.0,0393900711,87938
8.0,0061054895,206202
6.0,0446353442,11676
5.0,0373765673,148966
7.0,0517149591,177458
8.0,0345360761,193529
5.0,0679729534,115003
6.0,0380018179,80276
5.0,0060174110,260609
10.0,2070541894,214443
10.0,0553213148,9787
9.0,0385484518,65414
8.0,0060198303,235105
5.0,0060913568,37147
5.0,0786890053,54335
1.0,0679745203,276291
4.0,0743203844,106988
10.0,1888054069,6731
10.0,0671734563,238120
8.0,0553089196,92810
10.0,0060930233,274301
5.0,0393314480,189835
5.0,0671007610,238120
8.0,0684848171,254201
8.0,0425175405,3371
6.0,0345379667,16043
8.0,0888888880,63079
8.0,0440108268,174564
7.0,0374158517,269743
7.0,0380760142,46293
7.0,0345435249,60977
9.0,187724662X,131402
8.0,0553271369,55799
7.0,0385501412,150973
7.0,0393312917,11676
8.0,0061014257,41589
8.0,0345450728,190925
5.0,0440235154,125287
9.0,0732257115,104066
9.0,0312982194,98391
6.0,0425094936,238739
5.0,0553562835,35586
9.0,0842345523,211626
7.0,0312278586,136326
10.0,1569472602,110973
7.0,0060191252,16873
9.0,0140384510,60244
5.0,0446612790,18648
8.0,0440222915,4144
10.0,0425092917,245645
9.0,0380703882,203017
9.0,0786000872,153662
6.0,1563333295,66827
6.0,0380780879,266174
8.0,067003133X,112243
9.0,1591820308,10354
7.0,0681415207,254
10.0,0515116068,51450
10.0,0140316728,182183
10.0,0886878209,209154
7.0,0553574078,248718
5.0,0312863195,58363
10.0,0515136298,52614
5.0,0152008802,83407
10.0,0764220497,253821
6.0,044661193X,11676
9.0,0425119653,18716
10.0,0805021078,65769
8.0,1558745041,8774
8.0,0553569619,155014
6.0,0553564528,238419
4.0,067152562X,138644
5.0,0743400739,23051
9.0,0452282152,270801
2.0,0520234677,270713
7.0,0843949872,207349
5.0,0152167056,238686
7.0,0440413613,93047
10.0,0060915544,250919
8.0,156512104X,65012
10.0,0399145990,78834
10.0,0472113372,153054
7.0,3404161696,10687
10.0,0385722206,110912
8.0,1572970065,127506
9.0,0316769487,66487
10.0,0553074253,189334
10.0,0393322572,129716
7.0,0590303848,129494
10.0,0449221504,169779
9.0,0349102147,179826
7.0,031284879X,278529
6.0,0966067657,71800
6.0,076790592X,263663
5.0,0553282476,31393
8.0,0380977346,210180
8.0,0060928336,276231
10.0,0684825546,76499
8.0,0399145079,200226
8.0,2840558092,74215
8.0,0684872153,6772
7.0,0394757661,254899
8.0,0743456173,153719
5.0,0890433534,127134
5.0,0671003518,273113
8.0,0152012397,241078
8.0,0060560126,56554
6.0,3499433680,163319
7.0,0380729407,86243
6.0,0553256130,16009
5.0,014038572X,277474
6.0,0971880107,171506
9.0,0061083259,30276
5.0,1551665867,220300
7.0,1859845010,11676
10.0,187033860X,56399
6.0,8432204765,206932
6.0,0895771845,104665
8.0,0156027321,142256
4.0,0743412028,50436
10.0,0060575336,258185
10.0,0394825136,251362
7.0,0553095153,28204
9.0,0330363239,58834
10.0,3442447542,171846
8.0,014012389X,94768
5.0,0553264087,263383
10.0,0671670689,114414
9.0,0679429891,170796
8.0,0553569074,206959
9.0,0812522397,210485
7.0,0871138018,48217
5.0,0816742936,174791
10.0,0691029407,76499
8.0,0140440151,37436
8.0,0671871390,115490
9.0,0140096825,276611
10.0,0373169671,51883
9.0,0671021001,102117
8.0,0553249584,204864
6.0,0061009504,153967
8.0,0394931297,25827
8.0,0670886408,108799
8.0,0671867156,168064
10.0,0743211227,10030
9.0,075640083X,98391
7.0,1879431637,254899
7.0,0553109588,93047
8.0,0679761802,7346
4.0,0758201583,11676
8.0,0316776963,60174
8.0,3518381768,138499
7.0,1570422826,1966
9.0,0809134616,208141
8.0,0448418762,249958
7.0,0451153553,96474
10.0,0863273009,55486
8.0,0375504036,102967
10.0,0142000663,177432
8.0,0394726405,116856
9.0,0060809833,224349
10.0,1561483176,87690
9.0,0441000150,6599
8.0,0345423615,236058
5.0,0345438329,153042
9.0,0373097689,153662
8.0,038072152X,25298
10.0,0743437802,49994
8.0,1569715416,9613
8.0,0439321808,119749
8.0,1400034779,1054
4.0,0743453344,164549
4.0,0879514256,86931
9.0,0671867091,147847
9.0,0451175220,182403
8.0,0882666207,46398
10.0,0141311363,242007
8.0,0679450440,216989
8.0,0375725784,40350
8.0,0375413065,29070
5.0,084312914X,37929
8.0,0465026214,161986
10.0,0743436040,121727
5.0,0934878420,175052
8.0,0789429608,251394
6.0,0399137807,213919
6.0,0385503822,205281
6.0,0515128023,104397
9.0,3499130653,85433
10.0,1893996662,137348
9.0,0060938455,35918
10.0,0268004412,76499
9.0,0061059900,83671
8.0,0446613843,223879
7.0,0061094404,19653
8.0,0743411358,242843
9.0,0446364266,130792
8.0,0446673382,213197
8.0,0688177484,162052
10.0,0679763309,225087
9.0,0142001740,71587
9.0,0140126414,235282
7.0,0553279912,39467
8.0,2070424324,10620
9.0,0553581023,151151
8.0,0385491328,242299
6.0,0316693006,25601
6.0,0440169127,55142
5.0,0671039199,98254
10.0,0953494705,56399
5.0,1570719357,268030
9.0,0345374657,472
6.0,8401464129,124888
5.0,0830719008,236625
6.0,0679429220,12220
9.0,0451626745,227136
7.0,0449219623,32049
10.0,0373834691,258139
6.0,0345433475,41533
1.0,0061059137,3768
9.0,0679751602,107021
6.0,0452275873,271448
6.0,325721796X,215004
7.0,060980619X,6543
8.0,0399145923,58255
5.0,0671894455,185233
6.0,0140441697,32764
8.0,842045804X,171904
7.0,0671434225,244148
8.0,0743202694,205967
9.0,044922371X,235935
8.0,0590447998,142682
7.0,0812548191,62150
6.0,0140299947,254042
5.0,0312195516,247868
7.0,0786868716,21576
8.0,0671000705,68690
9.0,0886777437,110483
5.0,1583140565,41429
8.0,0380800683,173797
5.0,0316548189,18067
5.0,0870240986,189835
6.0,0373832133,30276
8.0,0446364282,252848
6.0,0140094512,90049
8.0,0553269631,23785
8.0,0679432477,200545
7.0,0811810852,150124
10.0,0671007599,253867
5.0,044023722X,2907
9.0,0064407667,61146
10.0,2290301868,187598
6.0,0664224199,209631
7.0,0449234509,52834
9.0,1853261580,171118
7.0,8439712405,138468
10.0,0871238918,138883
10.0,0425119920,171050
8.0,0671700324,28255
9.0,3821806710,11676
6.0,0440221048,205072
10.0,0345369947,190298
10.0,2070400557,74215
9.0,0671015575,111166
10.0,0451457528,9856
9.0,0553208845,209765
8.0,0312291388,121135
9.0,0671559354,112992
8.0,0316284955,114544
6.0,0764223313,162639
10.0,0380789035,124078
7.0,1566091713,275383
10.0,0890878951,101851
6.0,1571743235,97874
10.0,0440211727,81578
7.0,0804114986,161368
5.0,0316781010,264300
10.0,0915270021,216444
9.0,0553584510,64521
9.0,0743260244,217386
9.0,0380787075,226069
6.0,0671020692,43941
7.0,0440505097,268751
6.0,0806995130,183739
8.0,0553802208,98391
6.0,0380727331,64435
9.0,1901970310,224525
10.0,0380731819,95359
8.0,0316777730,49422
8.0,039304632X,112616
3.0,0156627809,269378
8.0,067084487X,183995
6.0,0743421574,3827
7.0,1560768800,76223
10.0,0373790198,227250
10.0,0373257988,102702
7.0,038531258X,129349
6.0,0679745645,47243
10.0,8425337690,14553
9.0,0609610597,137336
8.0,0451410319,106271
10.0,051512219X,248850
8.0,0156029340,11676
9.0,0316769487,17950
10.0,0679454454,91341
6.0,3423013907,202501
10.0,0679882901,165308
6.0,0385504209,57124
9.0,0553382349,247447
9.0,0385472951,114368
3.0,3612275127,177688
10.0,0893900540,196883
10.0,0440940001,173291
8.0,0786881852,207391
7.0,0553562967,103985
5.0,0312983271,73144
9.0,0671014196,223587
8.0,0767901843,127359
10.0,0345329457,5209
8.0,0553564935,152617
8.0,0765304783,235105
8.0,0590016555,30445
10.0,0553802526,101304
9.0,0345378490,272573
7.0,0224051709,171134
7.0,0373790422,271615
10.0,0394584635,30735
5.0,0440802970,207825
10.0,0867130229,71470
8.0,0525461647,30711
7.0,0451194071,242083
9.0,0778320820,98391
9.0,1551668912,134797
5.0,0345459202,66680
5.0,3499129604,261105
9.0,1857022424,32440
7.0,0399147322,67553
7.0,0553580191,247060
8.0,0743464672,142355
6.0,0312309686,243328
7.0,0312924585,38023
5.0,0194226883,189835
9.0,0393963489,63956
8.0,0307021491,268988
4.0,0471130494,173768
9.0,0553372971,25850
8.0,0785266453,24624
6.0,0679432477,67663
6.0,0394578473,259118
10.0,0886774691,180378
10.0,068484477X,35859
10.0,1892145057,88733
8.0,0156423502,27812
6.0,1552783758,32148
5.0,0061040347,169626
7.0,067976402X,84178
8.0,0671641948,197687
10.0,034543014X,245410
6.0,0446610380,2891
5.0,0445084316,258588
9.0,0877451761,267830
7.0,0451131517,93179
7.0,0553298178,11676
10.0,0345369947,6611
10.0,0596000855,256818
9.0,1582450366,217375
10.0,0440224810,69232
5.0,0373764944,261829
10.0,2070300102,198147
10.0,0062502301,88733
8.0,0028643380,108836
8.0,0446890936,11676
9.0,0060505885,150968
7.0,2070361837,25466
5.0,3458343326,244972
8.0,0451411285,4285
10.0,1880032074,88733
10.0,071728221X,102359
8.0,2070364178,11676
10.0,0440024463,182086
5.0,0373217153,135265
8.0,0446611867,174296
7.0,0451169514,107784
5.0,0553270257,56804
6.0,0312278586,42597
4.0,2253150223,74172
8.0,0593044797,25533
5.0,067944761X,255614
10.0,0679731725,36907
8.0,0380814390,98391
7.0,1930491026,37932
7.0,0449213064,257204
6.0,0142000205,144909
10.0,0425181685,135376
8.0,0345369343,136011
7.0,0152006737,55927
7.0,0801311136,123597
9.0,0312252943,55493
5.0,0439082110,21882
7.0,8427028644,12982
10.0,0060392452,9579
5.0,0312856342,255305
5.0,080211590X,55493
8.0,0786884649,265622
8.0,0789452103,114218
10.0,0394800206,21252
10.0,0679889310,128835
10.0,0312969295,192211
8.0,0440226430,72099
7.0,0873514300,49403
3.0,0152021310,92308
8.0,0425124347,119167
5.0,0590412396,232852
7.0,3630867944,73991
9.0,0373226799,145789
10.0,0743250532,98391
8.0,0140184953,144034
8.0,0684853523,241011
8.0,0060920084,85554
10.0,0679726225,149069
8.0,0425158594,124461
7.0,0804109729,241531
5.0,0316789089,76826
10.0,0142004235,268622
10.0,0373075308,154944
9.0,8476003153,164008
7.0,0373218966,227520
8.0,2253006459,231117
8.0,038000562X,177186
7.0,0312421117,210353
8.0,0778320774,122793
7.0,0425172546,73485
9.0,0684870673,267061
9.0,0440952522,6251
8.0,059048320X,87712
6.0,0749313722,43909
8.0,0743205596,122011
10.0,081603494X,60419
7.0,1551661802,37208
5.0,0380813068,79724
9.0,1551660350,153662
8.0,0440215757,229313
8.0,0060163747,128835
8.0,0679736395,25804
4.0,0349111863,51364
8.0,0805017224,143964
7.0,068483958X,211919
7.0,0061097853,121592
6.0,0525467777,128331
7.0,0440402832,48427
9.0,0345325818,250225
5.0,0893462772,238120
8.0,1559704756,130149
6.0,8466300619,236746
8.0,1573240230,11676
6.0,0152018018,165319
7.0,0141800739,30711
7.0,1851681353,268030
9.0,0399151451,156214
9.0,067169863X,231795
8.0,0767906039,240577
10.0,0856487414,156300
10.0,0553350668,43246
9.0,0373258984,69697
6.0,0312305060,177316
7.0,0752848224,265031
10.0,0440234808,227250
9.0,0451160959,69232
7.0,0425118703,10668
5.0,0385505833,66680
4.0,0971880107,88203
9.0,0786880708,87929
9.0,9727110800,78865
9.0,0152017682,125217
4.0,0312995423,224528
8.0,0899193625,82608
7.0,0330482076,26883
7.0,0764122266,251362
10.0,0312931735,31826
7.0,0671870807,126860
10.0,0312181442,181076
4.0,8471767767,11676
8.0,0451126661,262998
7.0,0515101907,11676
8.0,0345260708,11676
9.0,0349107688,86684
6.0,0060932759,81771
6.0,0972763600,247537
8.0,0451203771,262310
10.0,0425132951,220095
10.0,0471352519,153662
4.0,0451203771,47822
8.0,0192833545,220562
7.0,055357258X,143939
9.0,0446530239,226926
7.0,0449001504,250300
7.0,193156146X,246193
7.0,0886775116,196160
10.0,0395259398,153662
6.0,0446611867,35857
7.0,0515103969,190708
10.0,075480819X,108773
10.0,0962144401,83287
8.0,8571644829,201075
8.0,1576738574,16795
7.0,0375703764,105214
7.0,0449213323,35859
7.0,0722515251,190923
4.0,0195007778,268584
8.0,0451206673,96320
9.0,0743245423,160746
5.0,1563520923,63507
10.0,0446610518,253871
9.0,0786243139,98391
8.0,1893956237,86408
7.0,0743211375,89014
7.0,186508087X,155916
7.0,042512164X,240906
9.0,0380818973,159819
8.0,0060929480,109461
9.0,0060968966,76483
10.0,0671781383,162738
9.0,0812538951,210485
8.0,0385335482,123790
8.0,1556238096,113983
9.0,0804819882,46398
7.0,0552143774,108773
7.0,0937175226,87141
7.0,037328893X,50545
6.0,0373441851,266056
10.0,1592400876,98547
8.0,0140385606,197319
8.0,1560763213,175485
9.0,0373244479,26516
9.0,0375411496,98391
6.0,0553229680,56201
10.0,0310470307,20164
6.0,0425192938,54275
6.0,0345273001,49392
8.0,1551669072,45939
8.0,1582341559,52917
5.0,8403599072,49144
8.0,0671870114,235392
8.0,0451209907,85683
9.0,0385503857,5903
8.0,0375726403,62741
8.0,0399149422,86170
6.0,0802816967,249894
8.0,0590228544,55927
5.0,0486277941,29259
8.0,0671042262,204864
9.0,0446518344,197939
8.0,039480967X,277203
5.0,0060987219,100906
10.0,0943404185,25850
8.0,0451459121,37239
10.0,0394825985,163449
6.0,0380731479,61835
8.0,0812029224,114868
8.0,0446611808,245568
8.0,0515134503,31315
7.0,0886774764,163319
8.0,0380718367,127129
8.0,042513024X,26618
10.0,0374190771,36554
9.0,0399501487,63394
8.0,0609607219,11676
7.0,0821759957,249894
10.0,089009389X,181944
8.0,0716730944,11676
7.0,0812579011,167471
7.0,0801990599,189080
9.0,0743411323,82110
5.0,0590420283,101517
6.0,0821765841,260364
10.0,0743466780,98391
6.0,0886776805,85033
10.0,0553574639,254783
8.0,3150031737,34152
9.0,0380792893,169779
4.0,3492222730,245499
10.0,0671041657,44296
8.0,044100847X,98391
5.0,087131794X,114178
7.0,2290312959,142649
10.0,0451160959,81836
7.0,0044403070,60424
9.0,0671525433,38654
7.0,0061000280,151104
8.0,0449215024,267897
5.0,1551667517,185275
5.0,067978330X,18067
8.0,0821766570,239688
10.0,0385336179,88283
10.0,0618341617,86408
7.0,0671024094,277157
7.0,0553131796,150896
9.0,0425173895,125774
10.0,3442414199,72347
7.0,0451404327,234399
5.0,0061057940,244685
9.0,055334949X,99441
7.0,3453029178,195425
9.0,0767908244,97874
9.0,0671776096,267510
7.0,0449218554,185771
7.0,0345370775,23902
7.0,0425177181,192212
6.0,342320088X,140291
7.0,0773758313,28602
9.0,0688175708,229703
4.0,0345433165,162738
7.0,0136031277,210255
5.0,0373055870,107784
5.0,0684846004,92652
7.0,0449003787,24525
5.0,0743230213,101971
7.0,0451172817,54206
7.0,0804119856,118584
10.0,0440215625,259035
5.0,0345391055,41455
10.0,0446525804,24933
4.0,0805058842,236433
10.0,0679745130,271176
9.0,0446607193,182527
5.0,0821756354,126736
10.0,0451171810,115351
3.0,3404242467,196444
8.0,0345413350,203603
10.0,0849940516,197659
10.0,0842364412,153662
5.0,0316358460,171389
10.0,0553560247,221870
8.0,352217402X,100792
9.0,0441001971,83671
8.0,0861403584,156269
8.0,0425154092,189558
9.0,0452269687,25601
8.0,8466300473,11676
5.0,0451188462,55398
5.0,0451209168,45418
10.0,1929317999,3480
7.0,8470390279,50321
10.0,0446405159,176110
9.0,0517704552,31846
8.0,0441001971,69322
10.0,0743430999,31761
8.0,0743417682,20180
7.0,0345389417,122080
3.0,0440176484,218552
8.0,0764563505,224349
8.0,0399139710,98088
7.0,0786887842,134119
5.0,0425170349,240442
9.0,0671042572,242794
8.0,034538475X,257024
6.0,0380974479,163948
9.0,0385333757,113519
7.0,0316089699,245604
8.0,1561380911,41596
10.0,0758204493,98391
8.0,1577942620,112979
9.0,0316358452,76626
8.0,0671559826,68436
9.0,0140268863,69078
5.0,2070513416,84111
8.0,0671631845,14393
10.0,0451195477,243889
10.0,3518390465,30810
10.0,1556434715,246747
7.0,0440236703,59612
9.0,0140276904,39862
9.0,006097673X,45643
10.0,0446679763,42332
8.0,0425101452,41084
10.0,0060807792,245645
9.0,0684801523,189080
8.0,0671867156,36135
8.0,0425183769,224809
10.0,0393093883,200315
9.0,0879235322,70864
8.0,3499156938,4420
10.0,3442431875,141203
8.0,0380720817,245956
7.0,0515133973,26517
8.0,0380789019,268784
5.0,0590399969,213066
7.0,0393057658,248411
8.0,0446610178,224997
9.0,3596130735,67111
9.0,0030211212,14281
10.0,0553344862,35998
10.0,0849943124,104429
9.0,0448404753,116122
7.0,0684868180,136139
9.0,1570620636,87141
9.0,0553569031,108285
6.0,0436203243,31148
9.0,0826402542,228864
7.0,0195114132,14079
3.0,0373037570,224904
10.0,0375406182,59180
7.0,0452011558,96925
9.0,0064441296,189973
7.0,1863682759,254865
8.0,0140301895,76626
5.0,0671014919,114200
9.0,0312199686,220660
8.0,0373243790,120908
9.0,0060807792,200323
6.0,0425145328,258270
3.0,0679722645,139734
10.0,0671003364,227397
5.0,340424267X,74655
3.0,0394558235,234828
6.0,0312951469,186439
9.0,0553088467,146057
9.0,1869981596,170118
9.0,0451195167,190185
8.0,0671744607,168245
7.0,0440164842,13715
10.0,0316358312,15418
8.0,0375800387,170634
8.0,0553573403,249523
4.0,0446354732,262883
8.0,0743418107,174791
8.0,0671319744,254377
9.0,0312864434,98391
8.0,0192826646,218848
7.0,0812566734,16799
7.0,0399150900,108352
7.0,0316812471,174503
10.0,0399147128,114368
6.0,1565075323,33974
9.0,0553251996,129716
7.0,0374400571,34636
7.0,0590477439,76168
4.0,1857022424,159461
8.0,038089968X,177458
10.0,0786830190,31826
10.0,188838719X,250405
7.0,055320663X,249791
9.0,0440414806,260183
10.0,0679722645,210168
5.0,0380817705,31008
8.0,0345331397,224203
9.0,1401300596,251325
9.0,0425157768,103225
10.0,0380977788,163751
9.0,0505520907,153662
7.0,0440224764,249628
9.0,0435120964,3799
8.0,0060955775,188365
10.0,0811825558,159860
8.0,0449003787,100846
10.0,0679732241,200650
6.0,0449909433,260678
7.0,0373078110,127438
10.0,0312195516,240272
8.0,3783117321,34152
9.0,0345339215,235659
5.0,0394487044,216097
6.0,0345428560,67910
7.0,0373763123,261829
7.0,0849325188,65258
9.0,0486278042,95359
8.0,2070567842,73681
5.0,188364254X,123883
9.0,0345338588,77383
7.0,0571195199,59967
8.0,0449000613,86489
8.0,0743439740,104636
8.0,0451457897,206249
5.0,0373122586,114414
6.0,0385477864,239161
9.0,0446602620,78432
5.0,0843945052,11676
10.0,0618260587,33030
5.0,0440127793,17003
8.0,0449219593,175052
10.0,0446524328,56399
8.0,0312275676,268030
9.0,0865475431,26030
6.0,1565049063,54652
9.0,0140255788,103670
8.0,0743211375,237748
5.0,0451163494,82510
7.0,1559638095,193661
10.0,037541567X,148314
8.0,0440206154,232945
9.0,0312973071,213523
9.0,0425093255,125774
10.0,0349102147,138073
7.0,0425150143,51403
6.0,0451453034,203280
10.0,074325497X,98391
9.0,3922028020,141651
7.0,0395515629,107951
10.0,0842329218,90417
8.0,0140265988,26112
8.0,0671029371,250359
8.0,0060086246,89913
8.0,1564588904,269198
7.0,0590427954,174304
8.0,0671040588,33981
8.0,0373790899,242824
7.0,9505156642,142300
10.0,0895778866,56399
8.0,0072823119,229478
10.0,0886776570,257204
10.0,0743228480,167478
6.0,0451110129,258433
10.0,0312966202,36907
8.0,0671046160,110973
8.0,0446362921,214786
10.0,0671025341,62809
9.0,0671708430,236757
9.0,1582343047,56554
10.0,0805210318,116820
9.0,0446364193,16490
9.0,0141310340,276822
10.0,0449232921,122513
9.0,0773511032,137688
7.0,342311603X,155897
10.0,0553208845,87555
8.0,0671003755,123790
7.0,0316777722,35693
7.0,0446300101,187637
9.0,3404921054,235069
9.0,0380719223,139822
10.0,0375506039,122793
9.0,0060930535,24433
5.0,0553573969,82111
5.0,0451402642,26535
8.0,0743455967,68014
8.0,0767905202,40914
8.0,0385314280,148994
9.0,0060169583,223721
6.0,0786705248,206219
8.0,0449221504,20180
9.0,039914725X,93245
5.0,0312975074,35859
8.0,0743424247,42372
5.0,0671780751,89602
9.0,0425190374,72214
8.0,0345378490,149483
7.0,0002553384,88733
6.0,0451526503,1083
5.0,0425189031,174827
7.0,0786889667,72418
8.0,2879293464,43011
8.0,0137550928,205197
7.0,0821765736,261973
9.0,0385504209,240370
8.0,0445046309,30533
8.0,0345318226,154354
7.0,0553580213,212965
8.0,0345422473,135149
9.0,0670892424,268026
8.0,067100400X,153662
8.0,0553581643,16666
10.0,0380762560,78553
10.0,0380729342,262569
7.0,0201483041,205487
10.0,0803270755,70183
10.0,0786832479,164465
9.0,0140280464,240932
5.0,084233226X,154598
10.0,0375400117,128696
7.0,1577487273,29915
10.0,082340630x,106220
9.0,0380803682,75081
5.0,0886772680,166123
7.0,0425147584,233733
5.0,0671002031,228852
9.0,0312979479,11676
7.0,2264017805,137397
8.0,0140069453,96718
6.0,0373762437,246823
7.0,0312975112,192462
10.0,0440466334,268578
5.0,1551668122,158295
6.0,0823083454,232522
9.0,0553293362,68436
7.0,0743225325,188490
9.0,0749621826,247130
8.0,0345447840,181687
8.0,0671010123,11676
9.0,3455112161,267020
8.0,0743407865,229150
8.0,0894803700,18082
7.0,0207150699,170184
5.0,0385720106,88248
6.0,0590483552,208019
7.0,0849941768,2766
6.0,0553565079,79441
8.0,0140302379,58180
8.0,1852309903,167471
8.0,0671723650,129880
8.0,0842329145,266056
10.0,0553252127,197687
10.0,0142001740,30887
10.0,0440212561,239584
5.0,0451204530,132920
5.0,014028088X,26432
8.0,0671563122,99648
3.0,0060192895,92308
6.0,0805031995,33354
5.0,1575660423,201058
7.0,0312983271,270618
8.0,0140067477,148452
9.0,0671662341,199772
9.0,0345351371,246634
6.0,1401201385,170154
8.0,0380727501,85757
9.0,0671519816,175532
10.0,0786883375,11676
9.0,1558745629,11676
10.0,0399143696,45042
6.0,1586480170,91856
8.0,0743470397,98391
5.0,0385000421,58363
7.0,0684856603,104659
6.0,0446601853,61854
10.0,1931514720,42162
7.0,1551666650,30276
9.0,0385320086,249862
5.0,0451126513,174726
7.0,0312198876,242262
9.0,9505156642,81207
10.0,034539092X,201776
6.0,0060007192,240700
7.0,1551667509,211041
6.0,0446602914,29168
10.0,0679724699,123501
8.0,0743436040,69156
8.0,0812546202,34141
8.0,1558532765,196917
8.0,0671708635,109574
10.0,0816513295,76499
8.0,0749394803,92142
9.0,2253004243,26443
8.0,1566914655,244286
10.0,0811802116,88733
8.0,0440458226,250298
7.0,1562828231,156269
6.0,0140154078,94347
7.0,038097438X,100906
8.0,044022473X,247752
8.0,0747545847,216882
9.0,0345443284,271448
8.0,0394585852,208472
8.0,0810981890,23768
9.0,9681904958,150094
7.0,8420466034,230511
8.0,0440213525,238889
10.0,0821720457,153662
8.0,0375414827,148091
5.0,0679734775,264985
6.0,0061082392,86576
10.0,055323370X,160558
5.0,0425179265,97160
6.0,0821770195,127038
9.0,0440241537,91017
8.0,0764551353,225199
5.0,0027757315,122429
9.0,0821775901,153662
9.0,0452265053,72963
6.0,0195886194,16155
8.0,006019197X,272441
10.0,1577311000,271195
8.0,0345447859,158295
7.0,0743403614,5459
7.0,046500797X,182819
9.0,1403339171,120437
10.0,0316037451,132836
3.0,0553561588,226006
6.0,0345419995,3362
5.0,0060930535,71316
5.0,0440214114,61038
4.0,0195144082,199075
7.0,0671667033,270713
10.0,0679445358,271195
5.0,0684826585,191881
10.0,1590580729,98391
10.0,1579542417,182025
8.0,0310239702,142039
5.0,0394499026,2276
7.0,0380775271,105028
10.0,0385484518,76483
9.0,0373790945,98391
6.0,0028604199,250300
3.0,0385335210,143415
5.0,1569472165,244070
7.0,0446525227,174866
10.0,0521276357,76499
7.0,0553228668,208620
6.0,380002408X,128672
10.0,0380789035,25909
5.0,0452265932,237966
7.0,0425166619,205517
10.0,0451150244,112001
8.0,0884860310,61901
8.0,0767905385,10560
7.0,044023722X,175739
8.0,0451171357,15418
8.0,0446612944,78783
7.0,0679447156,139359
8.0,0451155750,186010
10.0,0590409042,95359
8.0,1550133756,224349
10.0,8845247007,136560
9.0,0505524899,153662
7.0,0140126023,55006
8.0,0671679805,257204
8.0,0553211668,129716
6.0,0517558882,268134
4.0,0553265202,80683
6.0,0449210189,234399
8.0,0767903382,277143
4.0,078688908X,276498
8.0,0515102652,266229
4.0,0679744398,195904
8.0,0786011998,253871
3.0,1551668874,16795
5.0,1558533834,123203
9.0,0812504577,58529
8.0,0609809105,139922
9.0,0375504907,148929
8.0,1562828045,190708
10.0,0965327507,242106
6.0,0451182847,100256
5.0,0316845434,11676
8.0,0140298479,224430
10.0,0446672351,224138
7.0,0380788640,204316
9.0,2831504139,23902
7.0,0786704446,11676
10.0,0060913061,166017
6.0,0091834945,143776
8.0,044651862X,63956
9.0,3518370278,118719
8.0,0020446500,51986
4.0,0743417100,207355
9.0,0684824647,58846
10.0,0806985720,132836
8.0,880781000X,249446
10.0,1568523734,107491
8.0,0807085014,111172
9.0,0688045286,75591
9.0,0679734457,243077
5.0,0060104333,77480
5.0,3453023757,61494
10.0,1591822084,10354
9.0,0515126772,109491
9.0,0684815451,62272
8.0,0842318992,186115
10.0,0877796289,148258
8.0,0671681036,3977
9.0,0743237196,190676
5.0,0373483716,26535
10.0,0446356476,254206
8.0,0812516583,55559
8.0,0425128164,86385
10.0,0440467012,150979
10.0,0849908647,265115
8.0,1550546910,121865
